race_cat,race,age_bin,age_cat,date,date_start,age,pop,all_covid,all_pop,covid_prop,pop_prop,week_from_start,lm_mean,lm_se,lm_lower,lm_upper
Asian,asian,65+,65 and over,2021-06-01,2021-05-26,65,1023290,66,6124750,0.10606060606060606,0.16707457447242743,65,0.12086800835955114,0.010315579303416315,0.10064947292485515,0.14108654379424712
Asian,asian,65+,65 and over,2021-06-08,2021-06-02,65,1024194,62,6127853,0.0967741935483871,0.16713749497580963,66,0.11786141455184929,0.011154576205777969,0.09599844518852446,0.1397243839151741
Asian,asian,65+,65 and over,2021-06-15,2021-06-09,65,1025102,60,6130959,0.16666666666666666,0.16720092240055756,67,0.11477784282559189,0.012211332806817656,0.09084363052422928,0.1387120551269545
Asian,asian,65+,65 and over,2021-06-22,2021-06-16,65,1026011,64,6134063,0.0625,0.1672645031523152,68,0.11163552890748463,0.013531611235653189,0.08511357088560438,0.1381574869293649
Asian,asian,65+,65 and over,2021-06-29,2021-06-23,65,1026919,42,6137168,0.07142857142857142,0.16732782938319432,69,0.10845393360436173,0.015156335312287038,0.07874751639227914,0.13816035081644432
Asian,asian,65+,65 and over,2021-07-06,2021-06-30,65,1027826,55,6140272,0.16363636363636364,0.16739095597068013,70,0.10525374280318744,0.01712044827095794,0.07169766419210988,0.138809821414265
Asian,asian,65+,65 and over,2021-07-13,2021-07-07,65,1028734,66,6143377,0.09090909090909091,0.1674541542868035,71,0.10205686747105203,0.019453339331255554,0.06392832238179114,0.14018541256031292
Asian,asian,65+,65 and over,2021-07-20,2021-07-14,65,1029641,83,6146481,0.07228915662650602,0.16751715331097583,72,0.09888644365517796,0.02218021419856636,0.055413223825987894,0.14235966348436802
Asian,asian,65+,65 and over,2021-07-27,2021-07-21,65,1030548,121,6149586,0.14049586776859505,0.16758006148706595,73,0.09576683248291507,0.025323705039646687,0.04613237060520756,0.14540129436062257
Asian,asian,all_ages,All,2020-03-10,2020-03-04,999,5958883,5,39389414,0.2,0.15128133157807325,1,0.2450675819450714,0.0173614073771995,0.21103922348576037,0.2790959404043824
Asian,asian,all_ages,All,2020-03-17,2020-03-11,999,5959970,18,39388082,0.1111111111111111,0.15131404468996484,2,0.22777030762234132,0.014876853594085799,0.19861167457793316,0.2569289406667495
Asian,asian,all_ages,All,2020-03-24,2020-03-18,999,5961057,73,39386748,0.1917808219178082,0.1513467676996334,3,0.21193741932985935,0.012686986048234868,0.187070926675319,0.2368039119843997
Asian,asian,all_ages,All,2020-03-31,2020-03-25,999,5962144,176,39385412,0.1534090909090909,0.15137950061306962,4,0.19749666420175674,0.010780643337514545,0.17636660326022824,0.21862672514328524
Asian,asian,all_ages,All,2020-04-07,2020-04-01,999,5963233,339,39384081,0.16224188790560473,0.15141226730668161,5,0.18437741026978077,0.009148393282175258,0.16644655943671727,0.20230826110284428
Asian,asian,all_ages,All,2020-04-14,2020-04-08,999,5964318,466,39382746,0.18025751072961374,0.1514449500296399,6,0.17251064646329495,0.0077821279069446424,0.15725767576568345,0.18776361716090645
Asian,asian,all_ages,All,2020-04-21,2020-04-15,999,5965408,519,39381413,0.1791907514450867,0.15147775423903656,7,0.16182898260927858,0.006673741357885194,0.1487484495478236,0.17490951567073357
Asian,asian,all_ages,All,2020-04-28,2020-04-22,999,5966491,527,39380078,0.17836812144212524,0.15151039060918062,8,0.15226664943232718,0.005812347405336022,0.14087444851786857,0.1636588503467858
Asian,asian,all_ages,All,2020-05-05,2020-04-29,999,5967579,517,39378746,0.12572533849129594,0.1515431446191811,9,0.14375949855465223,0.005180108451622619,0.1336064859894719,0.15391251111983256
Asian,asian,all_ages,All,2020-05-12,2020-05-06,999,5968669,554,39377412,0.12454873646209386,0.1515759593342498,10,0.13624500249608135,0.004748446032870741,0.1269380482716547,0.145551956720508
Asian,asian,all_ages,All,2020-05-19,2020-05-13,999,5969755,504,39376079,0.15674603174603174,0.15160867083794707,11,0.12966225467405804,0.004477902950367194,0.12088556489133834,0.13843894445677773
Asian,asian,all_ages,All,2020-05-26,2020-05-20,999,5970843,470,39374746,0.1723404255319149,0.1516414353504655,12,0.12395196940364206,0.004323311114773475,0.11547827961868605,0.13242565918859808
Asian,asian,all_ages,All,2020-06-02,2020-05-27,999,5971931,435,39373412,0.12873563218390804,0.15167420593368947,13,0.119056481897509,0.00424159110182791,0.1107429633379263,0.1273700004570917
Asian,asian,all_ages,All,2020-06-09,2020-06-03,999,5973017,456,39372077,0.09868421052631579,0.1517069317933113,14,0.11491974826595064,0.004197687966418987,0.10669227985176942,0.12314721668013186
Asian,asian,all_ages,All,2020-06-16,2020-06-10,999,5974105,431,39370746,0.10208816705336426,0.15173969525494893,15,0.11148734551687468,0.004166659851695827,0.10332069220755086,0.11965399882619851
Asian,asian,all_ages,All,2020-06-23,2020-06-17,999,5975192,468,39369410,0.12179487179487179,0.15177245480691734,16,0.10870647155580504,0.004132869608225187,0.10060604712368368,0.1168068959879264
Asian,asian,all_ages,All,2020-06-30,2020-06-24,999,5976280,559,39368078,0.08944543828264759,0.15180522655944748,17,0.1065259451858815,0.00408799361085888,0.0985134777085981,0.1145384126631649
Asian,asian,all_ages,All,2020-07-07,2020-07-01,999,5977292,675,39367154,0.10222222222222223,0.15183449634179805,18,0.10489620610786005,0.004028964167595497,0.09699943633937287,0.11279297587634722
Asian,asian,all_ages,All,2020-07-14,2020-07-08,999,5978477,817,39366079,0.09302325581395349,0.15186874466212397,19,0.10376931492011257,0.0039562715097883425,0.09601502276092742,0.11152360707929772
Asian,asian,all_ages,All,2020-07-21,2020-07-15,999,5979661,904,39365004,0.08628318584070796,0.15190296944971732,20,0.1030989531186271,0.003872674346973873,0.09550851139855832,0.11068939483869589
Asian,asian,all_ages,All,2020-07-28,2020-07-22,999,5980843,1013,39363923,0.08292201382033564,0.15193716845752392,21,0.10284042309700772,0.0037822346711816252,0.09542724314149173,0.11025360305252371
Asian,asian,all_ages,All,2020-08-04,2020-07-29,999,5982026,1038,39362847,0.09344894026974952,0.15197137544446418,22,0.10295064814647442,0.003689574580719713,0.09571908196826379,0.11018221432468506
Asian,asian,all_ages,All,2020-08-11,2020-08-05,999,5983209,934,39361770,0.10171306209850108,0.15200558816333717,23,0.10338817245586336,0.003599276410019197,0.09633359069222573,0.11044275421950099
Asian,asian,all_ages,All,2020-08-18,2020-08-12,999,5984393,819,39360692,0.12087912087912088,0.15203983202327845,24,0.10411316111162675,0.0035153822252186424,0.09722301195019821,0.11100331027305528
Asian,asian,all_ages,All,2020-08-25,2020-08-19,999,5985575,776,39359616,0.1134020618556701,0.15207401921807367,25,0.10508740009783271,0.0034409834990801976,0.09834307243963553,0.1118317277560299
Asian,asian,all_ages,All,2020-09-01,2020-08-26,999,5986757,696,39358538,0.1278735632183908,0.1521082160114789,26,0.1062742962961657,0.003377919343709951,0.09965357438249418,0.1128950182098372
Asian,asian,all_ages,All,2020-09-08,2020-09-02,999,5987941,552,39357460,0.09963768115942029,0.1521424654944704,27,0.10763887748592574,0.0033266143504312364,0.10111871335908051,0.11415904161277096
Asian,asian,all_ages,All,2020-09-15,2020-09-09,999,5989124,514,39356384,0.14202334630350194,0.152176683711593,28,0.10914779234402947,0.0032860793955278066,0.10270707672879496,0.11558850795926397
Asian,asian,all_ages,All,2020-09-22,2020-09-16,999,5990307,444,39355307,0.1463963963963964,0.15221090766742082,29,0.11076931044500904,0.0032540731244871716,0.10439132712101418,0.1171472937690039
Asian,asian,all_ages,All,2020-09-29,2020-09-23,999,5991490,407,39354229,0.11302211302211303,0.1522451373650339,30,0.11247332226101298,0.0032273902340447837,0.1061476374022852,0.11879900711974076
Asian,asian,all_ages,All,2020-10-06,2020-09-30,999,5992673,370,39353153,0.11081081081081082,0.15227936119883456,31,0.11423133916180576,0.003202220659024309,0.10795498667011812,0.12050769165349341
Asian,asian,all_ages,All,2020-10-13,2020-10-07,999,5993857,332,39352074,0.12048192771084337,0.15231362392741993,32,0.11601649341476808,0.0031745206781591115,0.10979443288557622,0.12223855394395994
Asian,asian,all_ages,All,2020-10-20,2020-10-14,999,5995042,287,39350996,0.1254355400696864,0.1523479100757704,33,0.11780353818489628,0.0031403511479185433,0.11164844993497594,0.12395862643481662
Asian,asian,all_ages,All,2020-10-27,2020-10-21,999,5996223,304,39349922,0.125,0.15238208096066874,34,0.119568847534803,0.003096160481748587,0.11350037299057578,0.12563732207903022
Asian,asian,all_ages,All,2020-11-03,2020-10-28,999,5997405,336,39348844,0.09523809523809523,0.1524162946184645,35,0.12129041642471701,0.003039011302331516,0.11533395427214724,0.12724687857728678
Asian,asian,all_ages,All,2020-11-10,2020-11-04,999,5998588,359,39347767,0.11420612813370473,0.1524505316909089,36,0.122947860712483,0.0029667650285439876,0.11713300125653678,0.1287627201684292
Asian,asian,all_ages,All,2020-11-17,2020-11-11,999,5999772,557,39346689,0.10412926391382406,0.15248479992814643,37,0.1245224171535616,0.00287824784528845,0.11888105137679625,0.13016378293032696
Asian,asian,all_ages,All,2020-11-24,2020-11-18,999,6000955,676,39345614,0.10946745562130178,0.1525190329981888,38,0.1259969434010297,0.0027734268866667316,0.12056102670316292,0.13143286009889651
Asian,asian,all_ages,All,2020-12-01,2020-11-25,999,6002138,968,39344537,0.10330578512396695,0.15255327569364965,39,0.12735591800558022,0.0026536294355524207,0.12215480431189747,0.13255703169926297
Asian,asian,all_ages,All,2020-12-08,2020-12-02,999,6003321,1618,39343460,0.11310259579728059,0.15258752026385072,40,0.12858544041552172,0.0025218406184284482,0.12364263280340196,0.1335282480276415
Asian,asian,all_ages,All,2020-12-15,2020-12-09,999,6004504,2295,39342383,0.13246187363834422,0.15262176670894592,41,0.12967323097677957,0.002383110516589242,0.12500233436426467,0.13434412758929448
Asian,asian,all_ages,All,2020-12-22,2020-12-16,999,6005687,3346,39341304,0.12313209802749552,0.1526560227896869,42,0.13060863093289438,0.0022450696068493344,0.12620829450346968,0.13500896736231907
Asian,asian,all_ages,All,2020-12-29,2020-12-23,999,6006870,4257,39340228,0.1329574817946911,0.15269026910571032,43,0.13138260242502356,0.002118443911876181,0.12723045235774624,0.13553475249230088
Asian,asian,all_ages,All,2021-01-05,2020-12-30,999,6008054,5017,39339150,0.1439107036077337,0.15272455047961128,44,0.1319877284919394,0.0020172044336016393,0.12803400780208019,0.13594144918179862
Asian,asian,all_ages,All,2021-01-12,2021-01-06,999,6009236,5168,39338073,0.1369969040247678,0.15275877900780752,45,0.13241821307003165,0.0019575929850566692,0.12858133081932058,0.13625509532074273
Asian,asian,all_ages,All,2021-01-19,2021-01-13,999,6010418,4732,39336995,0.1352493660185968,0.15279301329448272,46,0.1326698809933053,0.0019551880193052363,0.12883771247546702,0.13650204951114356
Asian,asian,all_ages,All,2021-01-26,2021-01-20,999,6011602,3936,39335920,0.12957317073170732,0.1528272886461026,47,0.13274017799338156,0.0020203786088118683,0.1287802359201103,0.13670012006665283
Asian,asian,all_ages,All,2021-02-02,2021-01-27,999,6012787,3254,39334843,0.13060848186846957,0.1528615990662528,48,0.13262817069949778,0.002154854463380884,0.12840465595127126,0.1368516854477243
Asian,asian,all_ages,All,2021-02-09,2021-02-03,999,6013968,2522,39333764,0.12965900079302142,0.15289581744579542,49,0.13233454663850686,0.0023518378144504653,0.12772494452218394,0.13694414875482977
Asian,asian,all_ages,All,2021-02-16,2021-02-10,999,6015150,1965,39332685,0.13231552162849872,0.15293006312688798,50,0.13186161423487847,0.0025994828741739084,0.1267666278014976,0.13695660066825932
Asian,asian,all_ages,All,2021-02-23,2021-02-17,999,6016334,1465,39331610,0.12696245733788397,0.15296434598024336,51,0.13121330281069815,0.002884554943876049,0.1255595751207011,0.1368670305006952
Asian,asian,all_ages,All,2021-03-02,2021-02-24,999,6017520,1015,39330531,0.15369458128078817,0.15299869711903966,52,0.13039516258566664,0.0031946278977189836,0.12413369190613743,0.13665663326519584
Asian,asian,all_ages,All,2021-03-09,2021-03-03,999,6018702,698,39329456,0.1318051575931232,0.15303293287351852,53,0.12941436467710177,0.0035188773705677762,0.12251736503078893,0.13631136432341462
Asian,asian,all_ages,All,2021-03-16,2021-03-10,999,6019883,511,39328378,0.11154598825831702,0.15306715674874768,54,0.1282797010999367,0.0038481599682192204,0.12073730756222702,0.13582209463764636
Asian,asian,all_ages,All,2021-03-23,2021-03-17,999,6021066,455,39327301,0.13186813186813187,0.153101429462449,55,0.12700158476672196,0.004174893272414159,0.11881879395279021,0.13518437558065372
Asian,asian,all_ages,All,2021-03-30,2021-03-24,999,6022248,323,39326224,0.13622291021671826,0.15313567862503147,56,0.12559204948762248,0.004492982551002695,0.1167858036876572,0.13439829528758776
Asian,asian,all_ages,All,2021-04-06,2021-03-31,999,6023435,264,39325149,0.08333333333333333,0.15317004901875897,57,0.12406474997041961,0.004797886998886645,0.11466089145260178,0.13346860848823744
Asian,asian,all_ages,All,2021-04-13,2021-04-07,999,6024616,252,39324070,0.10317460317460317,0.15320428429712388,58,0.12243496182051128,0.005086858741276923,0.11246471868760852,0.13240520495341404
Asian,asian,all_ages,All,2021-04-20,2021-04-14,999,6025798,220,39322994,0.11363636363636363,0.15323853519393768,59,0.12071958154091089,0.00535937157801968,0.11021521324799233,0.13122394983382946
Asian,asian,all_ages,All,2021-04-27,2021-04-21,999,6026981,209,39321916,0.1339712918660287,0.15327282119213112,60,0.1189371265322493,0.005617751169396566,0.10792633424023204,0.12994791882426657
Asian,asian,all_ages,All,2021-05-04,2021-04-28,999,6028164,177,39320841,0.1016949152542373,0.1533070973736294,61,0.11710773509277117,0.005868003567497903,0.10560644810047529,0.12860902208506705
Asian,asian,all_ages,All,2021-05-11,2021-05-05,999,6029349,168,39319763,0.08928571428571429,0.1533414379939167,62,0.11525316641833849,0.006120796258511295,0.10325640575165636,0.12724992708502064
Asian,asian,all_ages,All,2021-05-18,2021-05-12,999,6030531,139,39318685,0.10071942446043165,0.1533757041976353,63,0.11339680060242996,0.006392456815959153,0.10086758524315002,0.1259260159617099
Asian,asian,all_ages,All,2021-05-25,2021-05-19,999,6031716,160,39317609,0.10625,0.1534100407784207,64,0.11156363863613894,0.0067057135450839305,0.09842044008777444,0.12470683718450344
Asian,asian,all_ages,All,2021-06-01,2021-05-26,999,6032899,104,39316531,0.11538461538461539,0.15344433617503028,65,0.10978030240817516,0.007089752946239785,0.09588438663354518,0.12367621818280514
Asian,asian,all_ages,All,2021-06-08,2021-06-02,999,6034078,111,39315453,0.10810810810810811,0.15347853171118236,66,0.10807503470486512,0.007579141490237517,0.0932199173839996,0.12293015202573065
Asian,asian,all_ages,All,2021-06-15,2021-06-09,999,6035262,99,39314378,0.1414141414141414,0.15351284458830813,67,0.10647769921015038,0.008211438005222263,0.09038328071991475,0.12257211770038601
Asian,asian,all_ages,All,2021-06-22,2021-06-16,999,6036447,93,39313300,0.07526881720430108,0.15354719649584236,68,0.10501978050558969,0.009023939348573795,0.08733285938238505,0.12270670162879432
Asian,asian,all_ages,All,2021-06-29,2021-06-23,999,6037629,88,39312222,0.056818181818181816,0.15358147397519276,69,0.10373438407035751,0.010050599981400773,0.08403520810681199,0.12343356003390303
Asian,asian,all_ages,All,2021-07-06,2021-06-30,999,6038812,94,39311146,0.1276595744680851,0.15361577095717333,70,0.10265623628124199,0.011320189090609204,0.08046866566364795,0.12484380689883602
Asian,asian,all_ages,All,2021-07-13,2021-07-07,999,6039996,112,39310069,0.10714285714285714,0.15365009916416072,71,0.10182168441265205,0.012856083879578257,0.07662376000867867,0.12701960881662544
Asian,asian,all_ages,All,2021-07-20,2021-07-14,999,6041178,153,39308990,0.0784313725490196,0.15368438619257324,72,0.10126869663660831,0.014677299597412563,0.0725011894256797,0.13003620384753695
Asian,asian,all_ages,All,2021-07-27,2021-07-21,999,6042362,226,39307913,0.13274336283185842,0.1537187181624219,73,0.10103686202274909,0.016800011862911548,0.06810883877144244,0.13396488527405573
Asian,asian,under40,Under 40,2020-03-10,2020-03-04,0,2998177,1,21249999,0,0.14109068899250302,1,0.12945165477888504,0.06586545198873206,3.5536888097020825e-4,0.25854794067679987
Asian,asian,under40,Under 40,2020-03-17,2020-03-11,0,2998103,0,21246519,0,0.14111031552980513,2,0.11664908925441463,0.05691852840671236,0.005088773577258399,0.22820940493157085
Asian,asian,under40,Under 40,2020-03-24,2020-03-18,0,2998028,5,21243038,0,0.1411299080668217,3,0.10557984389497788,0.049043792981184706,0.00945400965185586,0.2017056781380999
Asian,asian,under40,Under 40,2020-03-31,2020-03-25,0,2997955,10,21239556,0.2,0.14114960783549335,4,0.09612099082140915,0.04219747365249377,0.013413942462521367,0.17882803918029694
Asian,asian,under40,Under 40,2020-04-07,2020-04-01,0,2997882,5,21236076,0.2,0.14116930076912515,5,0.08815343432957218,0.03633886235839988,0.01692926410710842,0.15937760455203592
Asian,asian,under40,Under 40,2020-04-14,2020-04-08,0,2997806,7,21232594,0,0.141188872165125,6,0.08156191089036015,0.03142761981736167,0.01996377604833128,0.14316004573238902
Asian,asian,under40,Under 40,2020-04-21,2020-04-15,0,2997733,18,21229113,0.05555555555555555,0.14120858464505795,7,0.07623498914969562,0.027418599337285545,0.022494534448615953,0.12997544385077528
Asian,asian,under40,Under 40,2020-04-28,2020-04-22,0,2997658,9,21225630,0.1111111111111111,0.14122822267230703,8,0.07206506992853064,0.024253980161798683,0.02452726881140522,0.11960287104565606
Asian,asian,under40,Under 40,2020-05-05,2020-04-29,0,2997584,9,21222151,0.1111111111111111,0.14124788764343446,9,0.06894838622284656,0.021854506046768637,0.026113554371180035,0.11178321807451308
Asian,asian,under40,Under 40,2020-05-12,2020-05-06,0,2997511,9,21218669,0,0.14126762616448751,10,0.06678500320365419,0.020114440565622237,0.0273606996950346,0.10620930671227377
Asian,asian,under40,Under 40,2020-05-19,2020-05-13,0,2997438,10,21215188,0,0.14128736450508947,11,0.06547881821699375,0.01890546401157406,0.02842410875430859,0.10253352767967891
Asian,asian,under40,Under 40,2020-05-26,2020-05-20,0,2997364,6,21211707,0.3333333333333333,0.1413070621803328,12,0.06493756078393491,0.018090266357258866,0.029480638723707535,0.10039448284416227
Asian,asian,under40,Under 40,2020-06-02,2020-05-27,0,2997290,13,21208226,0,0.14132676632170932,13,0.06507279260057672,0.017539951635902502,0.03069448739420781,0.09945109780694562
